5e6ffd9a-75be-455d-b849-9a8da0ec43da,2023-08-20 20:03:37.291584+02,../MusicLib/Drum & Bass/Netsky - Give & Take.mp3,Give & Take,Netsky,"",,Drum & Bass,4:12,A♭ Minor,1A,88,41,84,53,52,1,0,45,5,Uploaded from Uploader.py
8afdf58e-99f5-4a40-9196-3961d6904131,2023-08-20 20:03:55.328825+02,../MusicLib/Drum & Bass/Netsky - Love Has Gone.mp3,Love Has Gone,Netsky,"",,Drum & Bass,4:11,C# Minor,12A,173,45,92,38,24,0,38,21,4,Uploaded from Uploader.py
eb360efb-a3f9-4218-928c-9f051ed23846,2023-08-20 20:04:13.227446+02,../MusicLib/Drum & Bass/Netsky - Memory Lane.mp3,Memory Lane,Netsky,"",,Drum & Bass,5:36,C# Minor,12A,175,42,88,54,23,0,43,12,4,Uploaded from Uploader.py
4a20ce26-721d-4492-8cdc-79d293cd4697,2023-08-20 20:04:36.594801+02,../MusicLib/Drum & Bass/Netsky - Running Low.mp3,Running Low,Netsky,"",,Drum & Bass,3:25,F# Minor,11A,173,37,82,23,30,1,0,8,7,Uploaded from Uploader.py
6e31301f-a402-4d61-bbf5-851e127b2524,2023-08-20 20:04:58.744872+02,../MusicLib/Drum & Bass/Netsky - We Can Only Live Today.mp3,We Can Only Live Today,Netsky,"",,Drum & Bass,3:24,C Major,8B,128,43,80,67,81,8,0,15,9,Uploaded from Uploader.py
87463f14-f118-418d-80d3-0f35edcf1b5a,2023-08-20 20:05:16.797247+02,../MusicLib/Drum & Bass/NLMT - Alone.mp3,Alone,NLMT,"",,Drum & Bass,3:49,F Minor,4A,174,16,92,55,4,3,47,13,26,Uploaded from Uploader.py
f5410113-3397-4ffe-9827-8f77d52252f2,2023-08-20 20:05:34.810046+02,../MusicLib/Drum & Bass/Noisia & The Upbeats - Dead Limit.mp3,Dead Limit,Noisia & The Upbeats,"",,Drum & Bass,2:47,A Major,11B,172,65,67,49,6,1,0,10,23,Uploaded from Uploader.py
2c7f4fc8-d30f-4e88-a65c-2101eb6ae751,2023-08-20 20:05:52.660782+02,../MusicLib/Drum & Bass/Noisia - Into Dust.mp3,Into Dust,Noisia,"",,Drum & Bass,4:20,A♭ Major,4B,172,27,83,28,10,0,93,11,12,Uploaded from Uploader.py
7315e635-12cf-43ba-8b26-c698f4aab6d2,2023-08-20 20:06:29.542408+02,../MusicLib/Drum & Bass/Protostar - Galaxies.mp3,Galaxies,Protostar,"",,Drum & Bass,4:05,C# Major,3B,176,48,91,43,30,0,55,11,4,Uploaded from Uploader.py
2f4e6887-aa8d-453d-a4f9-780b8593c6c5,2023-08-20 20:06:47.610493+02,../MusicLib/Drum & Bass/Rameses B - Children.mp3,Children,Rameses B,"",,Drum & Bass,3:24,C# Major,3B,174,52,94,47,24,0,93,15,4,Uploaded from Uploader.py
3256add1-7a40-484a-91c9-7858e9730dba,2023-08-20 20:07:41.795777+02,../MusicLib/Drum & Bass/Rituals - Millbrook.mp3,Millbrook,Rituals,"",,Drum & Bass,4:47,D Major,10B,174,44,95,62,38,1,85,27,5,Uploaded from Uploader.py
c73d4c66-a983-4fe7-8195-e30de1e8f5c2,2023-08-20 20:08:01.490701+02,../MusicLib/Drum & Bass/Sammy Virji - Never Let You Go (Gino Remix).mp3,Never Let You Go (Gino Remix),Sammy Virji,"",,Drum & Bass,1:54,D Major,10B,65,65,0,41,29,100,95,10,5,Uploaded from Uploader.py
788c9e28-1247-46ca-bf12-7f5a4294d28a,2023-08-20 19:57:56.978641+02,../MusicLib/Drum & Bass/Fisher - Losing It (The Prototypes Bootleg).mp3,Losing It (The Prototypes Bootleg),Fisher,"",,Drum & Bass,4:08,D Major,10B,125,76,96,76,64,0,70,10,6,Popular House song turned into Drum & Bass
8152b577-6ca5-42cd-b964-1d9d1b294b4e,2023-08-20 20:08:19.403546+02,../MusicLib/Drum & Bass/Selecta J-Man - Couple Guinness.mp3,Couple Guinness,Selecta J-Man,"",,Drum & Bass,4:31,F Major,7B,88,49,93,90,67,2,0,11,25,Uploaded from Uploader.py
820eb39a-c176-40e9-a334-8f7ef956c7e0,2023-08-20 20:08:39.02233+02,../MusicLib/Drum & Bass/ShockOne - Follow Me.mp3,Follow Me,ShockOne,"",,Drum & Bass,4:25,C# Major,3B,175,40,96,52,56,0,2,64,9,Uploaded from Uploader.py
883bd119-76d7-4a28-acad-49e9ffb27915,2023-08-20 20:08:57.422187+02,../MusicLib/Drum & Bass/Sigma & Shakka - Rest Of My Life.mp3,Rest Of My Life,Sigma & Shakka,"",,Drum & Bass,1:14,C# Major,3B,104,67,62,92,85,61,97,32,12,Uploaded from Uploader.py
1ad54da8-cf6c-4a60-868c-63037b817a8b,2023-08-20 20:09:15.586714+02,../MusicLib/Drum & Bass/Sota - Wait For Me.mp3,Wait For Me,Sota,"",,Drum & Bass,2:51,F# Minor,11A,174,46,97,51,39,0,0,19,18,Uploaded from Uploader.py
a0cd6988-43fe-4e39-8ba9-c917330580b9,2023-08-20 20:09:52.410356+02,../MusicLib/Drum & Bass/Sub Focus & Dimension - Desire.mp3,Desire,Sub Focus & Dimension,"",,Drum & Bass,3:25,A♭ Minor,1A,174,68,97,49,45,5,66,19,6,Uploaded from Uploader.py
3e6b3e61-457c-41f8-92c3-1411bcf22568,2023-08-20 20:10:10.465803+02,../MusicLib/Drum & Bass/Sub Focus - Alarm.mp3,Alarm,Sub Focus,"",,Drum & Bass,3:07,F Major,7B,174,52,96,64,22,8,43,44,6,Uploaded from Uploader.py
bd28eac0-2a69-4feb-b644-c403d9459551,2023-08-20 20:10:28.40873+02,../MusicLib/Drum & Bass/Sub Focus - Fine Day.mp3,Fine Day,Sub Focus,"",,Drum & Bass,3:53,F Major,7B,174,57,94,41,10,2,0,13,3,Uploaded from Uploader.py
8b5b6e8b-5dc5-4a73-9268-7b5cf3d37eb9,2023-08-20 20:10:47.11201+02,../MusicLib/Drum & Bass/Sub Focus - Off The Ground.mp3,Off The Ground,Sub Focus,"",,Drum & Bass,4:03,C Minor,5A,174,64,79,58,4,3,11,12,4,Uploaded from Uploader.py
72186678-c880-4f25-b5fe-a452b2091c42,2023-08-20 20:11:04.920623+02,../MusicLib/Drum & Bass/Sub Focus - Rock It (Wilkinson Remix).mp3,Rock It (Wilkinson Remix),Sub Focus,"",,Drum & Bass,4:33,F Minor,4A,174,51,99,45,40,2,93,11,9,Uploaded from Uploader.py
c6aca6f6-7f27-4165-8ffb-3b10098c04bc,2023-08-20 20:11:23.229279+02,../MusicLib/Drum & Bass/Sub Focus - Solar System.mp3,Solar System,Sub Focus,"",,Drum & Bass,4:48,F Minor,4A,174,66,94,54,30,4,44,63,5,Uploaded from Uploader.py
171120ee-360e-438a-8de0-fdae8ad665c0,2023-08-20 20:11:41.3869+02,../MusicLib/Drum & Bass/Sub Focus - Vibration.mp3,Vibration,Sub Focus,"",,Drum & Bass,4:03,C Minor,5A,174,64,96,52,12,33,3,14,4,Uploaded from Uploader.py
e2de7a7e-680c-4fbc-ad5e-03d88a71e621,2023-08-20 20:11:59.891294+02,../MusicLib/Drum & Bass/Subsonic - Last Time.mp3,Last Time,Subsonic,"",,Drum & Bass,3:21,B♭ Major,6B,174,59,99,53,68,1,65,47,12,Uploaded from Uploader.py
2b98b4be-3c73-41ec-a03f-0870c5aed9c1,2023-08-20 20:12:17.921585+02,../MusicLib/Drum & Bass/Tantrum Desire - Unleashed.mp3,Unleashed,Tantrum Desire,"",,Drum & Bass,4:22,D Major,10B,174,42,96,59,11,0,78,10,8,Uploaded from Uploader.py
cb8fe599-bd61-4236-abce-773a70b5db06,2023-08-20 20:12:55.064472+02,../MusicLib/Drum & Bass/The Prodigy - Firestarter (Andy C Remix).mp3,Firestarter (Andy C Remix),The Prodigy,"",,Drum & Bass,3:53,F# Minor,11A,174,47,98,44,34,0,91,12,22,Uploaded from Uploader.py
ed46197b-29a0-410f-8e42-adbc3b6fef0c,2023-08-20 20:13:13.086913+02,../MusicLib/Drum & Bass/The Prodigy - Voodoo People (Pendulum Remix).mp3,Voodoo People (Pendulum Remix),The Prodigy,"",,Drum & Bass,5:08,C# Major,3B,174,56,96,44,53,0,88,19,7,Uploaded from Uploader.py
24f2d353-61ac-4ced-9117-d69c47b4dbfb,2023-08-20 20:13:31.171122+02,../MusicLib/Drum & Bass/UK Apashe & Shy FX - Original Nuttah (Benny L Remix).mp3,Original Nuttah (Benny L Remix),UK Apashe & Shy FX,"",,Drum & Bass,3:43,B♭ Minor,3A,115,60,89,43,17,3,0,10,8,Uploaded from Uploader.py
21822f12-7aa0-4ee6-a113-e15743fab77c,2023-08-20 20:14:06.773452+02,../MusicLib/Drum & Bass/Used - Mistakes.mp3,Mistakes,Used,"",,Drum & Bass,4:45,G Major,9B,175,54,87,84,74,28,0,13,15,Uploaded from Uploader.py
b8e389e7-17c4-4eb8-b277-4aa967bb5cff,2023-08-20 21:35:17.824141+02,"../MusicLib/Dubstep/Skrillex, PEEKABOO, Flowdan - BADDERS.mp3",BADDERS,"Skrillex, PEEKABOO, Flowdan","",,Dubstep,2:47,A♭ Major,4B,73,61,82,75,29,1,3,55,22,"Some deep, UK dubstep with Flowdan rap"
43fa8ddd-6c3f-4bce-81e4-31c999ad5d83,2023-08-20 21:42:51.251807+02,../MusicLib/House/Jess Bays - Temptation.mp3,Temptation,Jess Bays,"",,House,2:52,E♭ Minor,2A,125,67,70,74,82,2,0,14,5,House with some UK dance mixed in
0af1e6e8-272a-44ec-85db-5dc02dd9fc7e,2023-08-23 11:36:13.941713+02,../MusicLib/Bassline/Central Cee - Doja (Soulsecta Dub).mp3,Doja (Soulsecta Dub),Central Cee,"",,Bassline,2:40,C# Minor,12A,108,53,54,97,37,0,0,11,23,Uploaded from Uploader.py
